Unnamed: 0,Timestamp,Unnamed: 2,TimeUS,GPS_ID,Status,GMS,GWk,Nstats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
70596,55:59.0,GPS,83185046,0,6,168977000,2401,10,1.21,-35.3625658,149.1648824,609.83,10.008,354.5254,-0.724,0,1
71038,55:59.2,GPS,83384966,0,6,168977200,2401,10,1.21,-35.3625479,149.1648803,609.98,10.001,354.5178,-0.7220001,0,1
71402,55:59.4,GPS,83584886,0,6,168977400,2401,10,1.21,-35.3625301,149.1648782,610.13,9.901,354.5208,-0.687,0,1
71760,55:59.6,GPS,83784806,0,6,168977600,2401,10,1.21,-35.3625126,149.1648761,610.26,9.67,354.5387,-0.6,0,1
72115,55:59.8,GPS,83984726,0,6,168977800,2401,10,1.21,-35.3624955,149.1648741,610.37,9.368,354.5668,-0.486,0,1
72471,56:00.0,GPS,84184646,0,6,168978000,2401,10,1.21,-35.3624791,149.1648722,610.45,9.033,354.6021,-0.376,0,1
72828,56:00.2,GPS,84385399,0,6,168978200,2401,10,1.21,-35.3624632,149.1648705,610.52,8.675,354.6424,-0.284,0,1
73192,56:00.4,GPS,84585319,0,6,168978400,2401,10,1.21,-35.362448,149.1648687,610.57,8.293,354.6856,-0.215,0,1
73549,56:00.6,GPS,84785239,0,6,168978600,2401,10,1.21,-35.3624336,149.164867,610.6,7.883,354.7289,-0.169,0,1
73904,56:00.8,GPS,84985159,0,6,168978800,2401,10,1.21,-35.3624199,149.1648655,610.63,7.444,354.77,-0.142,0,1
74260,56:01.0,GPS,85185079,0,6,168979000,2401,10,1.21,-35.362407,149.1648641,610.66,6.971,354.8076,-0.129,0,1
74617,56:01.2,GPS,85384999,0,6,168979200,2401,10,1.21,-35.3623949,149.1648627,610.69,6.466,354.8394,-0.126,0,1
74981,56:01.4,GPS,85584919,0,6,168979400,2401,10,1.21,-35.3623839,149.1648615,610.71,5.925,354.8658,-0.13,0,1
75338,56:01.6,GPS,85784839,0,6,168979600,2401,10,1.21,-35.3623738,149.1648604,610.74,5.338,354.8953,-0.139,0,1
75693,56:01.8,GPS,85984759,0,6,168979800,2401,10,1.21,-35.3623647,149.1648594,610.77,4.708,354.9352,-0.153,0,1
76049,56:02.0,GPS,86184679,0,6,168980000,2401,10,1.21,-35.3623569,149.1648586,610.8,4.091,354.9778,-0.172,0,1
76409,56:02.2,GPS,86384599,0,6,168980200,2401,10,1.21,-35.3623501,149.1648578,610.83,3.557,355.0003,-0.192,0,1
76772,56:02.4,GPS,86585352,0,6,168980400,2401,10,1.21,-35.3623441,149.1648571,610.88,3.151,354.9714,-0.214,0,1
77128,56:02.6,GPS,86785272,0,6,168980600,2401,10,1.21,-35.3623387,149.1648566,610.92,2.899,354.869,-0.237,0,1
77208,56:02.6,GPS,86845248,1,1,0,0,0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0
77487,56:02.8,GPS,86985192,0,6,168980800,2401,10,1.21,-35.3623337,149.1648561,610.97,2.802,354.7067,-0.262,0,1
77843,56:03.0,GPS,87185112,0,6,168981000,2401,10,1.21,-35.3623286,149.1648554,611.03,2.846,354.5232,-0.291,0,1
78199,56:03.2,GPS,87385032,0,6,168981200,2401,10,1.21,-35.3623234,149.1648549,611.08,2.999,354.36,-0.323,0,1
78564,56:03.4,GPS,87584952,0,6,168981400,2401,10,1.21,-35.3623178,149.1648541,611.16,3.23,354.2399,-0.355,0,1
78919,56:03.6,GPS,87784872,0,6,168981600,2401,10,1.21,-35.3623118,149.1648534,611.23,3.509,354.1676,-0.388,0,1
79275,56:03.8,GPS,87984792,0,6,168981800,2401,10,1.21,-35.3623053,149.1648526,611.31,3.816,354.1423,-0.418,0,1
79631,56:04.0,GPS,88184712,0,6,168982000,2401,10,1.21,-35.3622982,149.1648517,611.4,4.136,354.155,-0.444,0,1
80031,56:04.2,GPS,88384632,0,6,168982200,2401,10,1.21,-35.3622905,149.1648507,611.49,4.455,354.1958,-0.467,0,1
80394,56:04.4,GPS,88585385,0,6,168982400,2401,10,1.21,-35.3622822,149.1648497,611.58,4.762,354.2653,-0.487,0,1
80749,56:04.6,GPS,88785305,0,6,168982600,2401,10,1.21,-35.3622735,149.1648486,611.69,5.043,354.3665,-0.503,0,1
81106,56:04.8,GPS,88985225,0,6,168982800,2401,10,1.21,-35.3622642,149.1648475,611.79,5.291,354.4885,-0.516,0,1
81462,56:05.0,GPS,89185145,0,6,168983000,2401,10,1.21,-35.3622546,149.1648464,611.89,5.503,354.6166,-0.527,0,1
81819,56:05.2,GPS,89385065,0,6,168983200,2401,10,1.21,-35.3622445,149.1648453,612.0,5.677,354.743,-0.535,0,1
82183,56:05.4,GPS,89584985,0,6,168983400,2401,10,1.21,-35.3622343,149.1648441,612.1,5.811,354.8647,-0.5420001,0,1
82538,56:05.6,GPS,89784905,0,6,168983600,2401,10,1.21,-35.3622237,149.164843,612.21,5.906,354.9824,-0.546,0,1
82894,56:05.8,GPS,89984825,0,6,168983800,2401,10,1.21,-35.3622131,149.1648418,612.32,5.965,355.0959,-0.548,0,1
83250,56:06.0,GPS,90184745,0,6,168984000,2401,10,1.21,-35.3622024,149.1648407,612.43,5.994,355.2,-0.549,0,1
83607,56:06.2,GPS,90384665,0,6,168984200,2401,10,1.21,-35.3621916,149.1648396,612.54,6.01,355.2893,-0.55,0,1
83970,56:06.4,GPS,90584585,0,6,168984400,2401,10,1.21,-35.3621809,149.1648385,612.65,6.018,355.3637,-0.55,0,1
84325,56:06.6,GPS,90785338,0,6,168984600,2401,10,1.21,-35.3621701,149.1648375,612.76,6.002,355.4264,-0.548,0,1
84479,56:06.7,GPS,90865306,1,1,0,0,0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0
84684,56:06.8,GPS,90985258,0,6,168984800,2401,10,1.21,-35.3621594,149.1648364,612.87,5.952,355.4787,-0.544,0,1
85040,56:07.0,GPS,91185178,0,6,168985000,2401,10,1.21,-35.3621488,149.1648354,612.98,5.867,355.5359,-0.538,0,1
85397,56:07.2,GPS,91385098,0,6,168985200,2401,10,1.21,-35.3621384,149.1648344,613.09,5.75,355.6982,-0.535,0,1
85765,56:07.4,GPS,91585018,0,6,168985400,2401,10,1.21,-35.3621282,149.1648336,613.2,5.61,356.1283,-0.541,0,1
86120,56:07.6,GPS,91784938,0,6,168985600,2401,10,1.21,-35.3621184,149.1648328,613.3,5.448,356.9364,-0.558,0,1
86477,56:07.8,GPS,91984858,0,6,168985800,2401,10,1.21,-35.3621087,149.1648323,613.42,5.265,358.1733,-0.588,0,1
86833,56:08.0,GPS,92184778,0,6,168986000,2401,10,1.21,-35.3620994,149.164832,613.54,5.064,359.8915,-0.6300001,0,1
87189,56:08.2,GPS,92384698,0,6,168986200,2401,10,1.21,-35.3620905,149.1648322,613.68,4.845,2.15876,-0.6850001,0,1
87554,56:08.4,GPS,92584618,0,6,168986400,2401,10,1.21,-35.362082,149.1648328,613.82,4.615,5.0679,-0.7500001,0,1
87909,56:08.6,GPS,92785371,0,6,168986600,2401,10,1.21,-35.3620741,149.164834,613.98,4.378,8.74341,-0.827,0,1
88266,56:08.8,GPS,92985291,0,6,168986800,2401,10,1.21,-35.3620665,149.1648358,614.15,4.145,13.31888,-0.9160001,0,1
88623,56:09.0,GPS,93185211,0,6,168987000,2401,10,1.21,-35.3620595,149.1648382,614.34,3.943,18.86073,-1.017,0,1
88982,56:09.2,GPS,93385131,0,6,168987200,2401,10,1.21,-35.3620531,149.1648414,614.56,3.811,25.20768,-1.133,0,1
89347,56:09.4,GPS,93585051,0,6,168987400,2401,10,1.21,-35.3620471,149.1648454,614.8,3.78,31.87796,-1.267,0,1
89702,56:09.6,GPS,93784971,0,6,168987600,2401,10,1.21,-35.3620416,149.1648502,615.07,3.859,38.19942,-1.413,0,1
90058,56:09.8,GPS,93984891,0,6,168987800,2401,10,1.21,-35.3620362,149.1648559,615.36,4.016,43.67537,-1.565,0,1
90415,56:10.0,GPS,94184811,0,6,168988000,2401,10,1.21,-35.362031,149.1648625,615.69,4.211,48.16547,-1.712,0,1
90771,56:10.2,GPS,94384731,0,6,168988200,2401,10,1.21,-35.3620261,149.1648698,616.05,4.407,51.76615,-1.849,0,1
91135,56:10.4,GPS,94584651,0,6,168988400,2401,10,1.21,-35.3620212,149.1648776,616.43,4.591,54.66013,-1.971,0,1
91490,56:10.6,GPS,94785404,0,6,168988600,2401,10,1.21,-35.3620165,149.1648862,616.83,4.761,56.99505,-2.079,0,1
91669,56:10.7,GPS,94885364,1,1,0,0,0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0
91849,56:10.8,GPS,94985324,0,6,168988800,2401,10,1.21,-35.362012,149.1648952,617.26,4.917,58.85478,-2.173,0,1
92205,56:11.0,GPS,95185244,0,6,168989000,2401,10,1.21,-35.3620074,149.1649047,617.7,5.06,60.29532,-2.254,0,1
92561,56:11.2,GPS,95385164,0,6,168989200,2401,10,1.21,-35.3620029,149.1649145,618.16,5.191,61.34394,-2.322,0,1
92926,56:11.4,GPS,95585084,0,6,168989400,2401,10,1.21,-35.3619984,149.1649248,618.63,5.31,62.01326,-2.379,0,1
93281,56:11.6,GPS,95785004,0,6,168989600,2401,10,1.21,-35.3619939,149.1649352,619.11,5.415,62.34656,-2.424,0,1
93637,56:11.8,GPS,95984924,0,6,168989800,2401,10,1.21,-35.3619894,149.1649459,619.6,5.496,62.50148,-2.454,0,1
93993,56:12.0,GPS,96184844,0,6,168990000,2401,10,1.21,-35.3619848,149.1649567,620.09,5.548,62.65485,-2.47,0,1
94350,56:12.2,GPS,96384764,0,6,168990200,2401,10,1.21,-35.3619803,149.1649676,620.59,5.571,62.85739,-2.472,0,1
94716,56:12.4,GPS,96584684,0,6,168990400,2401,10,1.21,-35.3619757,149.1649785,621.08,5.58,63.08525,-2.467,0,1
95071,56:12.6,GPS,96784604,0,6,168990600,2401,10,1.21,-35.3619712,149.1649896,621.58,5.593,63.30341,-2.462,0,1
95427,56:12.8,GPS,96985357,0,6,168990800,2401,10,1.21,-35.3619667,149.1650005,622.07,5.612,63.48508,-2.457,0,1
95784,56:13.0,GPS,97185277,0,6,168991000,2401,10,1.21,-35.3619622,149.1650116,622.56,5.634,63.61826,-2.455,0,1
96139,56:13.2,GPS,97385197,0,6,168991200,2401,10,1.21,-35.3619577,149.1650227,623.05,5.653,63.69905,-2.452,0,1
96505,56:13.4,GPS,97585117,0,6,168991400,2401,10,1.21,-35.3619532,149.165034,623.54,5.653,63.73328,-2.442,0,1
96860,56:13.6,GPS,97785037,0,6,168991600,2401,10,1.21,-35.3619487,149.1650451,624.03,5.616,63.73335,-2.42,0,1
97216,56:13.8,GPS,97984957,0,6,168991800,2401,10,1.21,-35.3619443,149.1650561,624.51,5.536,63.70661,-2.38,0,1
97573,56:14.0,GPS,98184877,0,6,168992000,2401,10,1.21,-35.3619399,149.1650669,624.98,5.412,63.65966,-2.322,0,1
97927,56:14.2,GPS,98384797,0,6,168992200,2401,10,1.21,-35.3619357,149.1650775,625.43,5.249,63.60059,-2.245,0,1
98294,56:14.4,GPS,98584717,0,6,168992400,2401,10,1.21,-35.3619315,149.1650877,625.87,5.047,63.53606,-2.151,0,1
98649,56:14.6,GPS,98784637,0,6,168992600,2401,10,1.21,-35.3619276,149.1650973,626.29,4.808,63.47125,-2.04,0,1
98854,56:14.7,GPS,98904589,1,1,0,0,0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0
99006,56:14.8,GPS,98985390,0,6,168992800,2401,10,1.21,-35.3619238,149.1651066,626.69,4.533,63.41008,-1.912,0,1
99363,56:15.0,GPS,99185310,0,6,168993000,2401,10,1.21,-35.3619202,149.1651152,627.06,4.221,63.35649,-1.767,0,1
99718,56:15.2,GPS,99385230,0,6,168993200,2401,10,1.21,-35.361917,149.1651231,627.4,3.872,63.31457,-1.607,0,1
100084,56:15.4,GPS,99585150,0,6,168993400,2401,10,1.21,-35.361914,149.1651304,627.7,3.487,63.30596,-1.429,0,1
100439,56:15.6,GPS,99785070,0,6,168993600,2401,10,1.21,-35.3619114,149.1651369,627.96,3.076,63.49746,-1.234,0,1
100796,56:15.8,GPS,99984990,0,6,168993800,2401,10,1.21,-35.3619091,149.1651425,628.19,2.665,64.27511,-1.024,0,1
101153,56:16.0,GPS,100184910,0,6,168994000,2401,10,1.21,-35.3619073,149.1651475,628.38,2.284,66.11306,-0.808,0,1
101507,56:16.2,GPS,100384830,0,6,168994200,2401,10,1.21,-35.3619058,149.1651518,628.52,1.96,69.48168,-0.5930001,0,1
101871,56:16.4,GPS,100584750,0,6,168994400,2401,10,1.21,-35.3619048,149.1651557,628.61,1.716,74.73754,-0.383,0,1
102227,56:16.6,GPS,100784670,0,6,168994600,2401,10,1.21,-35.3619042,149.1651592,628.67,1.567,81.88261,-0.18,0,1
102586,56:16.8,GPS,100984590,0,6,168994800,2401,10,1.21,-35.3619039,149.1651625,628.69,1.523,90.30194,0.017,0,1
102943,56:17.0,GPS,101185343,0,6,168995000,2401,10,1.21,-35.3619042,149.1651659,628.66,1.583,98.82114,0.21,0,1
103299,56:17.2,GPS,101385263,0,6,168995200,2401,10,1.21,-35.3619048,149.1651695,628.6,1.731,106.3118,0.397,0,1
103663,56:17.4,GPS,101585183,0,6,168995400,2401,10,1.21,-35.3619059,149.1651733,628.5,1.941,112.1352,0.574,0,1
104019,56:17.6,GPS,101785103,0,6,168995600,2401,10,1.21,-35.3619074,149.1651774,628.37,2.179,116.2003,0.73,0,1
104374,56:17.8,GPS,101985023,0,6,168995800,2401,10,1.21,-35.3619093,149.1651819,628.21,2.42,118.7577,0.8610001,0,1
104732,56:18.0,GPS,102184943,0,6,168996000,2401,10,1.21,-35.3619116,149.1651867,628.03,2.647,120.1353,0.9620001,0,1
105087,56:18.2,GPS,102384863,0,6,168996200,2401,10,1.21,-35.3619141,149.165192,627.83,2.856,120.643,1.035,0,1
105453,56:18.4,GPS,102584783,0,6,168996400,2401,10,1.21,-35.3619168,149.1651976,627.62,3.04,120.6649,1.088,0,1
105809,56:18.6,GPS,102784703,0,6,168996600,2401,10,1.21,-35.3619196,149.1652035,627.39,3.193,120.5403,1.125,0,1
106039,56:18.7,GPS,102924647,1,1,0,0,0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0
106167,56:18.8,GPS,102984623,0,6,168996800,2401,10,1.21,-35.3619226,149.1652097,627.16,3.31,120.4098,1.15,0,1
106524,56:19.0,GPS,103185376,0,6,168997000,2401,10,1.21,-35.3619256,149.1652161,626.93,3.393,120.3019,1.164,0,1
106878,56:19.2,GPS,103385296,0,6,168997200,2401,10,1.21,-35.3619287,149.1652226,626.7,3.442,120.2156,1.168,0,1
107243,56:19.4,GPS,103585216,0,6,168997400,2401,10,1.21,-35.3619319,149.1652292,626.47,3.463,120.1318,1.164,0,1
107599,56:19.6,GPS,103785136,0,6,168997600,2401,10,1.21,-35.361935,149.1652358,626.23,3.471,120.0297,1.157,0,1
107953,56:19.8,GPS,103985056,0,6,168997800,2401,10,1.21,-35.3619381,149.1652423,626.0,3.465,119.9221,1.145,0,1
108311,56:20.0,GPS,104184976,0,6,168998000,2401,10,1.21,-35.3619412,149.165249,625.78,3.432,119.8377,1.123,0,1
108666,56:20.2,GPS,104384896,0,6,168998200,2401,10,1.21,-35.3619443,149.1652555,625.56,3.368,119.8631,1.087,0,1
109030,56:20.4,GPS,104584816,0,6,168998400,2401,10,1.21,-35.3619472,149.1652618,625.34,3.281,120.2297,1.033,0,1
109387,56:20.6,GPS,104784736,0,6,168998600,2401,10,1.21,-35.3619501,149.165268,625.14,3.181,121.1759,0.9540001,0,1
109742,56:20.8,GPS,104984656,0,6,168998800,2401,10,1.21,-35.3619532,149.1652738,624.96,3.07,122.8297,0.849,0,1
110100,56:21.0,GPS,105185409,0,6,168999000,2401,10,1.21,-35.3619561,149.1652793,624.81,2.948,125.2862,0.719,0,1
110455,56:21.2,GPS,105385329,0,6,168999200,2401,10,1.21,-35.3619592,149.1652844,624.68,2.819,128.6505,0.564,0,1
110819,56:21.4,GPS,105585249,0,6,168999400,2401,10,1.21,-35.3619625,149.1652889,624.58,2.689,133.0284,0.386,0,1
111175,56:21.6,GPS,105785169,0,6,168999600,2401,10,1.21,-35.3619659,149.165293,624.53,2.582,138.3877,0.192,0,1
111533,56:21.8,GPS,105985089,0,6,168999800,2401,10,1.21,-35.3619695,149.1652965,624.51,2.53,144.3388,-0.01,0,1
111890,56:22.0,GPS,106185009,0,6,169000000,2401,10,1.21,-35.3619733,149.1652996,624.53,2.56,150.1338,-0.213,0,1
112245,56:22.2,GPS,106384929,0,6,169000200,2401,10,1.21,-35.3619774,149.1653021,624.59,2.68,155.0661,-0.41,0,1
112611,56:22.4,GPS,106584849,0,6,169000400,2401,10,1.21,-35.3619821,149.1653045,624.7,2.888,158.8475,-0.6020001,0,1
112967,56:22.6,GPS,106784769,0,6,169000600,2401,10,1.21,-35.3619872,149.1653068,624.83,3.174,161.5338,-0.7870001,0,1
113224,56:22.7,GPS,106944705,1,1,0,0,0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0
113325,56:22.8,GPS,106984689,0,6,169000800,2401,10,1.21,-35.3619929,149.1653091,625.01,3.515,163.3294,-0.9620001,0,1
113682,56:23.0,GPS,107184609,0,6,169001000,2401,10,1.21,-35.3619993,149.1653112,625.22,3.874,164.4755,-1.122,0,1
114037,56:23.2,GPS,107385362,0,6,169001200,2401,10,1.21,-35.3620063,149.1653136,625.46,4.213,165.1755,-1.263,0,1
114402,56:23.4,GPS,107585282,0,6,169001400,2401,10,1.21,-35.3620139,149.165316,625.72,4.509,165.5602,-1.379,0,1
114758,56:23.6,GPS,107785202,0,6,169001600,2401,10,1.21,-35.362022,149.1653185,626.01,4.761,165.758,-1.473,0,1
115112,56:23.8,GPS,107985122,0,6,169001800,2401,10,1.21,-35.3620304,149.1653212,626.31,4.973,165.9326,-1.548,0,1
115471,56:24.0,GPS,108185042,0,6,169002000,2401,10,1.21,-35.3620392,149.1653239,626.63,5.149,166.1711,-1.611,0,1
115826,56:24.2,GPS,108384962,0,6,169002200,2401,10,1.21,-35.3620484,149.1653266,626.95,5.295,166.4572,-1.66,0,1
116190,56:24.4,GPS,108584882,0,6,169002400,2401,10,1.21,-35.3620578,149.1653293,627.29,5.414,166.7458,-1.699,0,1
116546,56:24.6,GPS,108784802,0,6,169002600,2401,10,1.21,-35.3620673,149.1653321,627.63,5.511,166.9993,-1.728,0,1
116901,56:24.8,GPS,108984722,0,6,169002800,2401,10,1.21,-35.3620771,149.1653348,627.98,5.589,167.1959,-1.745,0,1
117258,56:25.0,GPS,109184642,0,6,169003000,2401,10,1.21,-35.3620869,149.1653375,628.33,5.648,167.3323,-1.752,0,1
117613,56:25.2,GPS,109385395,0,6,169003200,2401,10,1.21,-35.3620969,149.1653403,628.68,5.692,167.4143,-1.749,0,1
117978,56:25.4,GPS,109585315,0,6,169003400,2401,10,1.21,-35.3621069,149.165343,629.03,5.721,167.449,-1.737,0,1
118333,56:25.6,GPS,109785235,0,6,169003600,2401,10,1.21,-35.3621169,149.1653457,629.38,5.74,167.4466,-1.718,0,1
118688,56:25.8,GPS,109985155,0,6,169003800,2401,10,1.21,-35.362127,149.1653485,629.72,5.75,167.4146,-1.696,0,1
119046,56:26.0,GPS,110185075,0,6,169004000,2401,10,1.21,-35.3621371,149.1653513,630.05,5.754,167.3624,-1.668,0,1
119401,56:26.2,GPS,110384995,0,6,169004200,2401,10,1.21,-35.3621471,149.1653541,630.38,5.749,167.302,-1.633,0,1
119765,56:26.4,GPS,110584915,0,6,169004400,2401,10,1.21,-35.3621572,149.1653568,630.7,5.735,167.2447,-1.592,0,1
120120,56:26.6,GPS,110784835,0,6,169004600,2401,10,1.21,-35.3621672,149.1653595,631.02,5.7,167.213,-1.547,0,1
120450,56:26.8,GPS,110964763,1,1,0,0,0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0
120478,56:26.8,GPS,110984755,0,6,169004800,2401,10,1.21,-35.3621772,149.1653624,631.32,5.631,167.2222,-1.497,0,1
120835,56:27.0,GPS,111184675,0,6,169005000,2401,10,1.21,-35.362187,149.1653651,631.62,5.522,167.2231,-1.44,0,1
121190,56:27.2,GPS,111384595,0,6,169005200,2401,10,1.21,-35.3621966,149.1653678,631.9,5.372,167.0654,-1.378,0,1
121558,56:27.4,GPS,111585348,0,6,169005400,2401,10,1.21,-35.3622058,149.1653704,632.17,5.183,166.5862,-1.309,0,1
121913,56:27.6,GPS,111785268,0,6,169005600,2401,10,1.21,-35.3622146,149.1653731,632.42,4.958,165.6999,-1.233,0,1
122268,56:27.8,GPS,111985188,0,6,169005800,2401,10,1.21,-35.362223,149.1653758,632.66,4.704,164.3473,-1.148,0,1
122626,56:28.0,GPS,112185108,0,6,169006000,2401,10,1.21,-35.3622309,149.1653787,632.88,4.425,162.4378,-1.057,0,1
122982,56:28.2,GPS,112385028,0,6,169006200,2401,10,1.21,-35.3622382,149.1653817,633.08,4.129,159.8252,-0.9580001,0,1
123347,56:28.4,GPS,112584948,0,6,169006400,2401,10,1.21,-35.3622448,149.165385,633.26,3.824,156.2883,-0.851,0,1
123702,56:28.6,GPS,112784868,0,6,169006600,2401,10,1.21,-35.3622507,149.1653885,633.42,3.527,151.5219,-0.738,0,1
124058,56:28.8,GPS,112984788,0,6,169006800,2401,10,1.21,-35.3622559,149.1653924,633.56,3.273,145.1996,-0.622,0,1
124415,56:29.0,GPS,113184708,0,6,169007000,2401,10,1.21,-35.3622603,149.1653968,633.68,3.102,137.2117,-0.511,0,1
124773,56:29.2,GPS,113384628,0,6,169007200,2401,10,1.21,-35.3622641,149.1654017,633.77,3.051,127.8999,-0.41,0,1
125137,56:29.4,GPS,113585381,0,6,169007400,2401,10,1.21,-35.3622671,149.1654074,633.83,3.134,118.066,-0.322,0,1
125493,56:29.6,GPS,113785301,0,6,169007600,2401,10,1.21,-35.3622694,149.165414,633.89,3.337,108.7432,-0.248,0,1
125848,56:29.8,GPS,113985221,0,6,169007800,2401,10,1.21,-35.362271,149.1654213,633.94,3.625,100.7541,-0.186,0,1
126206,56:30.0,GPS,114185141,0,6,169008000,2401,10,1.21,-35.3622718,149.1654296,633.97,3.953,94.407,-0.135,0,1
126560,56:30.2,GPS,114385061,0,6,169008200,2401,10,1.21,-35.3622721,149.1654387,634.0,4.281,89.57847,-0.093,0,1
126924,56:30.4,GPS,114584981,0,6,169008400,2401,10,1.21,-35.3622718,149.1654485,634.01,4.587,85.98276,-0.057,0,1
127280,56:30.6,GPS,114784901,0,6,169008600,2401,10,1.21,-35.3622711,149.1654589,634.02,4.864,83.34975,-0.027,0,1
127636,56:30.8,GPS,114984821,0,6,169008800,2401,10,1.21,-35.3622699,149.1654697,634.02,5.114,81.47142,-0.005,0,1
127638,56:30.8,GPS,114984821,1,1,0,0,0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0
127995,56:31.0,GPS,115184741,0,6,169009000,2401,10,1.21,-35.3622683,149.1654811,634.02,5.339,80.21147,0.008,0,1
128350,56:31.2,GPS,115384661,0,6,169009200,2401,10,1.21,-35.3622666,149.1654929,634.02,5.537,79.47764,0.014,0,1
128715,56:31.4,GPS,115584581,0,6,169009400,2401,10,1.21,-35.3622647,149.1655051,634.02,5.708,79.17714,0.011,0,1
129071,56:31.6,GPS,115785334,0,6,169009600,2401,10,1.21,-35.3622627,149.1655176,634.02,5.85,79.13837,0.003,0,1
129426,56:31.8,GPS,115985254,0,6,169009800,2401,10,1.21,-35.3622608,149.1655304,634.02,5.958,79.16793,-0.006,0,1
129784,56:32.0,GPS,116185174,0,6,169010000,2401,10,1.21,-35.3622588,149.1655434,634.02,6.034,79.18713,-0.013,0,1
130138,56:32.2,GPS,116385094,0,6,169010200,2401,10,1.21,-35.3622567,149.1655564,634.02,6.078,79.19686,-0.019,0,1
130505,56:32.4,GPS,116585014,0,6,169010400,2401,10,1.21,-35.3622546,149.1655697,634.02,6.097,79.20667,-0.022,0,1
130861,56:32.6,GPS,116784934,0,6,169010600,2401,10,1.21,-35.3622526,149.1655829,634.03,6.103,79.22708,-0.023,0,1
131217,56:32.8,GPS,116984854,0,6,169010800,2401,10,1.21,-35.3622505,149.165596,634.03,6.097,79.27348,-0.023,0,1
131575,56:33.0,GPS,117184774,0,6,169011000,2401,10,1.21,-35.3622486,149.1656093,634.04,6.067,79.39006,-0.024,0,1
131929,56:33.2,GPS,117384694,0,6,169011200,2401,10,1.21,-35.3622466,149.1656224,634.04,6.016,79.67403,-0.023,0,1
132293,56:33.4,GPS,117584614,0,6,169011400,2401,10,1.21,-35.3622447,149.1656353,634.05,5.953,80.21403,-0.021,0,1
132649,56:33.6,GPS,117785367,0,6,169011600,2401,10,1.21,-35.362243,149.1656482,634.05,5.882,81.04046,-0.02,0,1
133004,56:33.8,GPS,117985287,0,6,169011800,2401,10,1.21,-35.3622414,149.1656609,634.06,5.8,82.15488,-0.019,0,1
133362,56:34.0,GPS,118185207,0,6,169012000,2401,10,1.21,-35.3622401,149.1656735,634.06,5.707,83.55984,-0.017,0,1
133717,56:34.2,GPS,118385127,0,6,169012200,2401,10,1.21,-35.3622391,149.1656859,634.06,5.608,85.26977,-0.016,0,1
134082,56:34.4,GPS,118585047,0,6,169012400,2401,10,1.21,-35.3622385,149.1656981,634.07,5.504,87.30627,-0.014,0,1
134438,56:34.6,GPS,118784967,0,6,169012600,2401,10,1.21,-35.3622382,149.1657101,634.07,5.397,89.69227,-0.013,0,1
134792,56:34.8,GPS,118984887,0,6,169012800,2401,10,1.21,-35.3622383,149.1657219,634.07,5.291,92.45443,-0.011,0,1
134820,56:34.8,GPS,119004879,1,1,0,0,0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0
135153,56:35.0,GPS,119184807,0,6,169013000,2401,10,1.21,-35.362239,149.1657334,634.07,5.193,95.61964,-0.009000001,0,1
135510,56:35.2,GPS,119384727,0,6,169013200,2401,10,1.21,-35.3622401,149.1657447,634.08,5.118,99.1249,-0.007,0,1
135874,56:35.4,GPS,119584647,0,6,169013400,2401,10,1.21,-35.3622419,149.1657557,634.08,5.079,102.7612,-0.006,0,1
136230,56:35.6,GPS,119785400,0,6,169013600,2401,10,1.21,-35.3622442,149.1657665,634.08,5.075,106.2539,-0.006,0,1
136585,56:35.8,GPS,119985320,0,6,169013800,2401,10,1.21,-35.3622469,149.1657771,634.08,5.093,109.3984,-0.007,0,1
136943,56:36.0,GPS,120185240,0,6,169014000,2401,10,1.21,-35.3622502,149.1657877,634.08,5.119,112.1437,-0.008,0,1
137297,56:36.2,GPS,120385160,0,6,169014200,2401,10,1.21,-35.3622539,149.1657981,634.08,5.151,114.5141,-0.008,0,1
137703,56:36.4,GPS,120585080,0,6,169014400,2401,10,1.21,-35.3622579,149.1658084,634.08,5.188,116.5398,-0.008,0,1
138059,56:36.6,GPS,120785000,0,6,169014600,2401,10,1.21,-35.3622622,149.1658185,634.09,5.229,118.2436,-0.007,0,1
138413,56:36.8,GPS,120984920,0,6,169014800,2401,10,1.21,-35.3622667,149.1658286,634.09,5.269,119.6418,-0.007,0,1
138772,56:37.0,GPS,121184840,0,6,169015000,2401,10,1.21,-35.3622715,149.1658387,634.09,5.308,120.7503,-0.006,0,1
139126,56:37.2,GPS,121384760,0,6,169015200,2401,10,1.21,-35.3622765,149.1658488,634.09,5.346,121.5818,-0.006,0,1
139490,56:37.4,GPS,121584680,0,6,169015400,2401,10,1.21,-35.3622816,149.1658588,634.09,5.38,122.1404,-0.005,0,1
139848,56:37.6,GPS,121784600,0,6,169015600,2401,10,1.21,-35.3622868,149.1658689,634.09,5.408,122.4364,-0.005,0,1
